"gene"	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"
"MSI2"	"MSI2"	3.45152010120516e-15	0.559562008018898	0.212	0.081	9.76642127837013e-11	"11"
"TACC1.2"	"TACC1"	3.47035353454622e-15	0.729448688828459	0.296	0.138	9.81971236135199e-11	"11"
"IRF8.3"	"IRF8"	4.56693468645411e-15	0.770268829705474	0.646	0.475	1.29225983887906e-10	"11"
"STAP1"	"STAP1"	4.96986330633168e-15	0.487298534355774	0.234	0.093	1.40627252115961e-10	"11"
"PSMB3.2"	"PSMB3"	5.06861893521993e-15	0.625043773827514	0.46	0.265	1.43421641390983e-10	"11"
"SLC50A1"	"SLC50A1"	5.14737007024357e-15	0.40966679056013	0.172	0.058	1.45649983507612e-10	"11"
"RPLP1.1"	"RPLP1"	5.48732599804537e-15	-0.265556435877842	1	0.998	1.55269376440692e-10	"11"
"PTK2"	"PTK2"	5.81364780651928e-15	0.328210804715099	0.15	0.047	1.6450297833327e-10	"11"
"POLR2G"	"POLR2G"	5.94437915862783e-15	0.562153427403099	0.332	0.16	1.68202152672533e-10	"11"
"DBNL"	"DBNL"	6.76707271719421e-15	0.700879074171797	0.431	0.239	1.91481089605727e-10	"11"
"SIT1.1"	"SIT1"	6.96787213631079e-15	0.727598465067117	0.299	0.142	1.9716290996905e-10	"11"
"PTPRC.3"	"PTPRC"	7.21448889374227e-15	0.762347490497258	0.701	0.541	2.04141177737331e-10	"11"
"SMARCA4"	"SMARCA4"	7.30914668636416e-15	0.44399042989387	0.146	0.046	2.0681961463736e-10	"11"
"RPS27.1"	"RPS27"	8.23857327358615e-15	-0.344632775741263	0.996	0.998	2.33118669349394e-10	"11"
"PPP4C"	"PPP4C"	8.2730496221022e-15	0.517764683187921	0.332	0.158	2.34094212107004e-10	"11"
"BPNT1"	"BPNT1"	1.0362473387487e-14	0.345938198590569	0.12	0.034	2.93216546972331e-10	"11"
"HSBP1"	"HSBP1"	1.34381028186348e-14	0.554531358419836	0.281	0.124	3.8024455735609e-10	"11"
"RGS10.2"	"RGS10"	1.42444694353712e-14	0.682200274860546	0.303	0.145	4.03061507143265e-10	"11"
"RPL18.1"	"RPL18"	1.95711351767249e-14	-0.300836014683004	0.974	0.979	5.53784840960608e-10	"11"
"BANF1.1"	"BANF1"	2.1672808672706e-14	0.591948885713999	0.358	0.179	6.1325379420289e-10	"11"
"COX5A.2"	"COX5A"	2.81427167831462e-14	0.630864345623411	0.405	0.222	7.96326314095904e-10	"11"
"ZNF318"	"ZNF318"	2.82488119492438e-14	0.48863003403451	0.12	0.035	7.99328382915803e-10	"11"
"HSPA4"	"HSPA4"	3.04862145621072e-14	0.646294498847148	0.266	0.12	8.62637927249386e-10	"11"
"MTERF4.1"	"MTERF4"	3.11513511323708e-14	0.534131001210888	0.288	0.132	8.81458631641565e-10	"11"
"COPE.1"	"COPE"	3.83123815408068e-14	0.621305496683098	0.5	0.302	1.08408714807867e-09	"11"
"C1orf228"	"C1orf228"	4.57655954434484e-14	0.298430842275312	0.102	0.027	1.29498328866781e-09	"11"
"H2AFY.1"	"H2AFY"	6.13313708135048e-14	0.496365018520588	0.274	0.122	1.73543246853893e-09	"11"
"SGMS1"	"SGMS1"	9.4197804911661e-14	0.320182717365364	0.102	0.027	2.66542108778036e-09	"11"
"SFT2D1.2"	"SFT2D1"	9.70283073741751e-14	0.577764141343333	0.343	0.174	2.74551298545966e-09	"11"
"RPS3A.2"	"RPS3A"	1.01364371033764e-13	-0.271552821747528	0.974	0.991	2.86820624277137e-09	"11"
"RSU1"	"RSU1"	1.53304583976623e-13	0.407316364066116	0.179	0.065	4.33790650820253e-09	"11"
"ATP6V1E1"	"ATP6V1E1"	1.86625437857404e-13	0.64316175740496	0.281	0.132	5.28075338961311e-09	"11"
"MILR1"	"MILR1"	1.95312529166746e-13	0.287698366146463	0.128	0.039	5.52656332530223e-09	"11"
"ACO2"	"ACO2"	2.0290717222974e-13	0.469380635160581	0.23	0.096	5.74146134541271e-09	"11"
"MAGEF1"	"MAGEF1"	2.13064106290009e-13	0.341918143989356	0.113	0.033	6.02886195158209e-09	"11"
"PPP2CA"	"PPP2CA"	2.35756374970084e-13	0.566968933741551	0.288	0.136	6.67096238615349e-09	"11"
"ASPH"	"ASPH"	2.72687764602719e-13	0.318823918520007	0.102	0.028	7.71597298719853e-09	"11"
"MRPL15"	"MRPL15"	2.80890133047082e-13	0.41219084533297	0.175	0.065	7.94806720470023e-09	"11"
"HMGB1.1"	"HMGB1"	3.10663898436471e-13	0.565788682479322	0.818	0.738	8.7905456701584e-09	"11"
"CAP1.2"	"CAP1"	3.36579519872283e-13	0.660142198521945	0.529	0.349	9.52385409430612e-09	"11"
"DGKD"	"DGKD"	3.45654056779108e-13	0.345853815411471	0.164	0.058	9.78062719062165e-09	"11"
"POMP.5"	"POMP"	3.93973786100743e-13	0.664671214993646	0.431	0.256	1.11478822515066e-08	"11"
"USP12"	"USP12"	4.11737638306597e-13	0.485942024096457	0.204	0.083	1.16505282135235e-08	"11"
"PGLS"	"PGLS"	5.49605720061846e-13	0.613554674514771	0.325	0.167	1.555164345487e-08	"11"
"CDCA7L.1"	"CDCA7L"	5.65738465399722e-13	0.367089447153274	0.19	0.073	1.60081356169505e-08	"11"
"RPL35.1"	"RPL35"	5.94919085779865e-13	-0.304993510056008	0.949	0.972	1.6833830451227e-08	"11"
"CLTC"	"CLTC"	7.9042560082585e-13	0.431678492730408	0.164	0.06	2.23658828009683e-08	"11"
"ITGAE"	"ITGAE"	9.36427887784569e-13	0.557031371840551	0.255	0.117	2.64971635127522e-08	"11"
"EHD1"	"EHD1"	1.05985521217607e-12	0.565968642067588	0.208	0.087	2.99896630837341e-08	"11"
"PHF6.1"	"PHF6"	1.08930469072994e-12	0.552565129607576	0.237	0.106	3.08229655288945e-08	"11"
"SNX11"	"SNX11"	1.15153790335365e-12	0.431399890340041	0.109	0.032	3.25839165132949e-08	"11"
"FCRLA.2"	"FCRLA"	1.38147409819357e-12	0.725866956566912	0.453	0.269	3.90901910824852e-08	"11"
"SRSF9"	"SRSF9"	1.91917675123454e-12	0.643392444580513	0.328	0.179	5.43050253529325e-08	"11"
"BRI3BP"	"BRI3BP"	1.92403056477008e-12	0.468825013314235	0.135	0.045	5.44423688607341e-08	"11"
"PPP1CA.1"	"PPP1CA"	1.99861072141367e-12	0.611008418788973	0.485	0.303	5.65526889731212e-08	"11"
"TPM4.1"	"TPM4"	1.9999301841382e-12	0.600104957016081	0.325	0.169	5.65900244903746e-08	"11"
"POU2AF1"	"POU2AF1"	2.24179997847587e-12	0.588197748526772	0.376	0.214	6.34339721909532e-08	"11"
"HLA-C.4"	"HLA-C"	2.41755926798443e-12	-0.419198739177235	0.872	0.923	6.84072570468874e-08	"11"
"GNG5.1"	"GNG5"	2.43872728378432e-12	0.612367380346303	0.42	0.246	6.90062272219613e-08	"11"
"SGK1.4"	"SGK1"	2.47665783794144e-12	0.446631582998976	0.234	0.102	7.0079510182391e-08	"11"
"ATP5J2.1"	"ATP5J2"	2.49080173818592e-12	0.624270210009552	0.438	0.265	7.04797259837088e-08	"11"
"IGHA1.2"	"IGHA1"	2.50835178721822e-12	-0.911594682688913	0.464	0.637	7.09763221711267e-08	"11"
"YWHAB"	"YWHAB"	2.80330647431583e-12	0.665538394286737	0.558	0.402	7.93223599972407e-08	"11"
"CHIC2"	"CHIC2"	3.24552237828031e-12	0.454834361213793	0.172	0.065	9.18353012158195e-08	"11"
"CUX1"	"CUX1"	3.37383343840879e-12	0.375980739478176	0.135	0.045	9.54659909732152e-08	"11"
"RHOA.1"	"RHOA"	3.70538058272669e-12	0.632207670513	0.606	0.444	1.04847448968835e-07	"11"
"ATP5G3.1"	"ATP5G3"	4.02411431850657e-12	0.541407675300972	0.485	0.311	1.13866338756462e-07	"11"
"UBE2A.1"	"UBE2A"	4.08387401163465e-12	0.500622948914838	0.248	0.114	1.15557299033214e-07	"11"
"QARS"	"QARS"	4.50089704946384e-12	0.454918915702811	0.259	0.12	1.27357382911629e-07	"11"
"RPS6KA1"	"RPS6KA1"	4.66204366002478e-12	0.350930432529677	0.15	0.053	1.31917187404061e-07	"11"
"GLRX3"	"GLRX3"	4.99214209208998e-12	0.37880232280739	0.215	0.091	1.41257652637778e-07	"11"
"OAZ1.1"	"OAZ1"	6.32196260849586e-12	0.419572381276061	0.909	0.868	1.78886253969999e-07	"11"
"ATP6V0D1"	"ATP6V0D1"	6.4300412437214e-12	0.44883120048848	0.245	0.113	1.81944447032341e-07	"11"
"MSL2"	"MSL2"	6.53709191596383e-12	0.308120182256414	0.128	0.042	1.84973552854112e-07	"11"
"PXK"	"PXK"	7.48690490102355e-12	0.446272478453546	0.197	0.082	2.11849461079362e-07	"11"
"PKM.3"	"PKM"	7.62255241984239e-12	0.604666688589113	0.478	0.304	2.1568774327186e-07	"11"
"NUBP1"	"NUBP1"	7.64416612557234e-12	0.499015394332113	0.168	0.065	2.16299324689195e-07	"11"
"PRDX5.1"	"PRDX5"	8.04758655364277e-12	0.627869004818669	0.46	0.294	2.27714509121876e-07	"11"
"RELB.1"	"RELB"	8.56884833019724e-12	0.354770287831263	0.161	0.06	2.42464132351261e-07	"11"
"ANP32B.2"	"ANP32B"	9.36873823971997e-12	0.654014743119548	0.529	0.374	2.65097817231116e-07	"11"
"NANS"	"NANS"	9.76297652571188e-12	0.439697691922225	0.201	0.083	2.76253183771543e-07	"11"
"MAP4K4"	"MAP4K4"	1.13984497740663e-11	0.539360058160404	0.248	0.117	3.22530534806981e-07	"11"
"EBF1"	"EBF1"	1.2260878911622e-11	0.461997904869887	0.245	0.113	3.46933829683257e-07	"11"
"SYNE1"	"SYNE1"	1.29622043404951e-11	0.470788723086615	0.193	0.08	3.6677853401865e-07	"11"
"POU2F2.3"	"POU2F2"	1.29658344640016e-11	0.623620464409355	0.54	0.358	3.66881251993388e-07	"11"
"CYB5R3"	"CYB5R3"	1.33589184333797e-11	0.384307044926397	0.186	0.076	3.78003955990913e-07	"11"
"RPL5.1"	"RPL5"	1.51758237582377e-11	-0.321650763903262	0.934	0.952	4.29415109063094e-07	"11"
"SEC61G.3"	"SEC61G"	1.81586306493847e-11	0.53204939724379	0.445	0.27	5.13816612854988e-07	"11"
"CTSH.4"	"CTSH"	1.84610931722697e-11	0.735350134040415	0.573	0.407	5.22375092402544e-07	"11"
"RAB30"	"RAB30"	1.88962328480214e-11	0.353021311702459	0.172	0.067	5.34687804667613e-07	"11"
"PPP2R1A"	"PPP2R1A"	2.01539779867677e-11	0.364762760741938	0.266	0.126	5.7027696111358e-07	"11"
"UBE2G1"	"UBE2G1"	2.30145803467108e-11	0.40501668235891	0.193	0.081	6.51220565490528e-07	"11"
"NDUFB3.1"	"NDUFB3"	2.34452315775763e-11	0.608885042575528	0.303	0.157	6.63406272719099e-07	"11"
"MALAT1.3"	"MALAT1"	2.44847704461834e-11	-0.263478508247285	0.996	0.995	6.92821064545206e-07	"11"
"H2AFV.1"	"H2AFV"	3.05937147252405e-11	0.535753853853654	0.321	0.172	8.65679751865404e-07	"11"
"EMP3.5"	"EMP3"	3.09491594385375e-11	-0.767240806469792	0.161	0.351	8.75737415472858e-07	"11"
"NEK8"	"NEK8"	3.22698759818328e-11	0.308573977551744	0.128	0.043	9.1310841078194e-07	"11"
"DCK"	"DCK"	3.41093663042698e-11	0.451228821050365	0.42	0.244	9.65158628945618e-07	"11"
"ZNF106"	"ZNF106"	3.61013290161568e-11	0.517209348843418	0.226	0.103	1.02152320584117e-06	"11"
"BID.1"	"BID"	3.61204473557524e-11	0.396209593767781	0.135	0.048	1.02206417837837e-06	"11"
"DYNLL1.1"	"DYNLL1"	4.5661815809989e-11	0.651779047621234	0.453	0.295	1.29204674015945e-06	"11"
"NOP10.2"	"NOP10"	6.60244697929857e-11	0.550296683841418	0.401	0.234	1.86822839726232e-06	"11"
"ZNF827"	"ZNF827"	6.76892606326272e-11	0.334517464624603	0.109	0.035	1.91533531886082e-06	"11"
"SNX5.1"	"SNX5"	7.25196584390581e-11	0.517477586639497	0.299	0.156	2.05201625519159e-06	"11"
"SEC62.1"	"SEC62"	7.40150240817714e-11	0.606289297527072	0.558	0.39	2.0943291214178e-06	"11"
"COA3"	"COA3"	7.44236149124608e-11	0.457585301158206	0.182	0.076	2.10589060756299e-06	"11"
"SLAMF1.1"	"SLAMF1"	8.91103433662826e-11	0.308190777330499	0.102	0.032	2.52146627589233e-06	"11"
"MT-CO2.2"	"MT-CO2"	8.91268466878059e-11	-0.349767181760851	0.985	0.985	2.52193325387815e-06	"11"
"TMC6"	"TMC6"	1.14111083333293e-10	0.509059970066617	0.299	0.158	3.22888721399886e-06	"11"
"AMFR"	"AMFR"	1.16031304707192e-10	0.592756562430332	0.168	0.069	3.2832217979947e-06	"11"
"RPL41.2"	"RPL41"	1.20594302993955e-10	-0.464903746985751	0.971	0.98	3.41233639751694e-06	"11"
"RAB3GAP2"	"RAB3GAP2"	1.25827937375714e-10	0.443905519925193	0.172	0.07	3.56042731598322e-06	"11"
"SYNGR2.4"	"SYNGR2"	1.28941806876118e-10	0.636810454715022	0.511	0.348	3.64853736736665e-06	"11"
"SYAP1"	"SYAP1"	1.47539859358858e-10	0.476511580094095	0.237	0.114	4.17478786041824e-06	"11"
"LSM6"	"LSM6"	1.50541998442095e-10	0.491404374492817	0.328	0.181	4.25973638791753e-06	"11"
"ALDH2.1"	"ALDH2"	1.53308644696921e-10	0.343645400416852	0.135	0.049	4.33802141034409e-06	"11"
"FAM49B.1"	"FAM49B"	1.57574820941802e-10	0.574111506603057	0.474	0.309	4.45873713336924e-06	"11"
"ZFAND6"	"ZFAND6"	1.66000581551257e-10	0.541296032236133	0.387	0.232	4.69715245557437e-06	"11"
"BRK1.2"	"BRK1"	1.70097177587876e-10	0.656361423835585	0.555	0.402	4.81306973702654e-06	"11"
"SRGN.7"	"SRGN"	1.8363196641129e-10	-0.657772811958074	0.456	0.609	5.19605012157387e-06	"11"
"WIPF1"	"WIPF1"	1.97891341051045e-10	0.61786320797581	0.431	0.269	5.59953338638036e-06	"11"
"NKTR.2"	"NKTR"	2.14555736731895e-10	0.660620139358253	0.416	0.263	6.07106912656571e-06	"11"
"ARPC5L"	"ARPC5L"	2.14828161866134e-10	0.527064315596651	0.358	0.205	6.07877766816411e-06	"11"
"SNRPD1.1"	"SNRPD1"	2.15324376382263e-10	0.550833066220532	0.339	0.194	6.09281855411252e-06	"11"
"HSD17B10"	"HSD17B10"	2.175266789001e-10	0.470115059992757	0.245	0.12	6.15513490615723e-06	"11"
"RABGAP1L"	"RABGAP1L"	2.21745189713152e-10	0.474836510894942	0.23	0.11	6.27450188812335e-06	"11"
"CLTA"	"CLTA"	2.26147587685939e-10	0.542404844910444	0.299	0.162	6.39907214116133e-06	"11"
"RPL8.1"	"RPL8"	2.30790533162733e-10	-0.256845766137784	0.978	0.981	6.5304489263727e-06	"11"
"FYTTD1"	"FYTTD1"	2.68700448592607e-10	0.370559759393016	0.208	0.094	7.60314789337641e-06	"11"
"HVCN1.4"	"HVCN1"	3.05252691349419e-10	0.545451044946167	0.336	0.189	8.63743015442315e-06	"11"
"CD86.3"	"CD86"	3.11136975998713e-10	0.475125503941351	0.223	0.104	8.80393187285958e-06	"11"
"CCR7.5"	"CCR7"	3.21986271498539e-10	-0.763797060192556	0.124	0.297	9.11092353832267e-06	"11"
"TPD52.1"	"TPD52"	4.24471943109273e-10	0.63967857675863	0.369	0.226	1.201085810222e-05	"11"
"HHEX.1"	"HHEX"	4.26496967875085e-10	0.527549467350669	0.215	0.101	1.20681582029934e-05	"11"
"PSMA4.1"	"PSMA4"	4.33055929536552e-10	0.545123816889928	0.339	0.192	1.22537505821663e-05	"11"
"ALOX5"	"ALOX5"	4.39404741781751e-10	0.524107838501015	0.212	0.1	1.24333965734564e-05	"11"
"ZNF581"	"ZNF581"	4.51154968811336e-10	0.530078359989986	0.255	0.13	1.27658809974856e-05	"11"
"SH3KBP1"	"SH3KBP1"	4.51215767938875e-10	0.508184508913484	0.336	0.19	1.27676013695984e-05	"11"
"HDAC1"	"HDAC1"	4.68262112518528e-10	0.515771326801785	0.285	0.15	1.32499447358243e-05	"11"
"CDK2AP2"	"CDK2AP2"	4.93806168590411e-10	0.502165970513565	0.186	0.082	1.39727393464343e-05	"11"
"PSMB2.1"	"PSMB2"	5.38095710834673e-10	0.380252571067973	0.288	0.15	1.52259562337779e-05	"11"
"HELZ"	"HELZ"	5.40864405170832e-10	0.268276526760061	0.168	0.069	1.53042992087139e-05	"11"
"CDV3.1"	"CDV3"	5.45234889869157e-10	0.589481412284494	0.292	0.16	1.54279664437377e-05	"11"
"NCK1"	"NCK1"	5.50564269096094e-10	0.41455837659611	0.172	0.072	1.55787665583431e-05	"11"
"RPL37.1"	"RPL37"	5.98134057616634e-10	-0.273926159529789	0.956	0.969	1.69248012943203e-05	"11"
"PRKD3.1"	"PRKD3"	6.34604221783288e-10	0.500900410842042	0.285	0.151	1.79567610595799e-05	"11"
"NIP7"	"NIP7"	6.82455014742117e-10	0.447396246604992	0.161	0.067	1.93107470971429e-05	"11"
"ARF3"	"ARF3"	7.3517196194717e-10	0.387154067901408	0.135	0.051	2.08024258352571e-05	"11"
"RAC1.1"	"RAC1"	7.67577360830515e-10	0.484094400483773	0.365	0.215	2.17193690020603e-05	"11"
"RPAP3"	"RPAP3"	8.20153624861468e-10	0.41433392011879	0.128	0.047	2.32070669690801e-05	"11"
"TNFRSF13B.2"	"TNFRSF13B"	8.27595455064754e-10	-0.523720837462187	0.135	0.306	2.34176409965123e-05	"11"
"SEC61B.2"	"SEC61B"	8.8071841380656e-10	0.605735511508829	0.46	0.311	2.49208082370704e-05	"11"
"LYN.1"	"LYN"	9.10586135044484e-10	0.539473816612842	0.354	0.206	2.57659452772187e-05	"11"
"MRPS36"	"MRPS36"	9.13598319839368e-10	0.570532764922072	0.241	0.122	2.58511780581748e-05	"11"
"MRPS5"	"MRPS5"	9.35080963762701e-10	0.333435442318153	0.193	0.086	2.64590509506294e-05	"11"
"RHOH.5"	"RHOH"	9.42607094200318e-10	0.478206614789623	0.562	0.399	2.66720103374922e-05	"11"
"VASP.2"	"VASP"	1.05895737811212e-09	0.514686539854924	0.434	0.278	2.99642579710606e-05	"11"
"PLEKHA2.1"	"PLEKHA2"	1.12725672077152e-09	0.415890064961934	0.193	0.088	3.18968561709509e-05	"11"
"PLAC8.2"	"PLAC8"	1.16551735789685e-09	-0.685672242088415	0.131	0.297	3.29794791590492e-05	"11"
"ITGB2.4"	"ITGB2"	1.19803943561965e-09	0.510831578364933	0.307	0.168	3.38997238702937e-05	"11"
"CIITA"	"CIITA"	1.20415179159082e-09	0.478919832554852	0.168	0.072	3.40726790948539e-05	"11"
"CHMP2A.1"	"CHMP2A"	1.26130691328967e-09	0.455393581088151	0.299	0.162	3.56899404184445e-05	"11"
"TOP1"	"TOP1"	1.41008140859813e-09	0.512736438134319	0.237	0.12	3.98996635376926e-05	"11"
"ELP6"	"ELP6"	1.42360892898217e-09	0.322776246582204	0.124	0.046	4.02824382544794e-05	"11"
"RPS11.1"	"RPS11"	1.47189331443873e-09	-0.304566651280215	0.934	0.96	4.16486932253583e-05	"11"
"PDCD10"	"PDCD10"	1.61316131645962e-09	0.327551385686424	0.263	0.132	4.56460126105415e-05	"11"
"BANK1.3"	"BANK1"	1.85251620143795e-09	-0.493841519050037	0.401	0.587	5.24187984358882e-05	"11"
"CAPZA1"	"CAPZA1"	1.86797240316813e-09	0.531299112895169	0.442	0.29	5.28561471200453e-05	"11"
"PPIA.1"	"PPIA"	2.09495688725389e-09	0.505986382852402	0.755	0.653	5.92789000817359e-05	"11"
"MRPL51.1"	"MRPL51"	2.13321212277732e-09	0.376585705746613	0.299	0.163	6.03613702261069e-05	"11"
"RNASE6.3"	"RNASE6"	2.53316483046664e-09	-0.757200518464734	0.08	0.229	7.1678432042884e-05	"11"
"PSMD8.1"	"PSMD8"	2.55621834261332e-09	0.481587136457235	0.343	0.2	7.23307542225865e-05	"11"
"EPS15.1"	"EPS15"	2.57192732617742e-09	0.556129421806975	0.274	0.149	7.27752556215164e-05	"11"
"QRSL1"	"QRSL1"	3.0806296533771e-09	0.468483683506473	0.277	0.149	8.71694966719584e-05	"11"
"S100A4.5"	"S100A4"	3.96211123077033e-09	-0.702955511271415	0.296	0.457	0.000112111899385877	"11"
"NCOA3"	"NCOA3"	3.96794733308818e-09	0.539683158416697	0.343	0.203	0.000112277037737063	"11"
"DCTN3"	"DCTN3"	4.40424674684632e-09	0.402930613129954	0.234	0.118	0.000124622565948764	"11"
"CCDC107"	"CCDC107"	4.50898952720173e-09	0.45421343183376	0.274	0.149	0.0001275863676617	"11"
"BPTF"	"BPTF"	4.54365821131075e-09	0.622849772863927	0.318	0.186	0.000128567352747249	"11"
"TWF2.1"	"TWF2"	4.60817665883112e-09	0.443813101435099	0.204	0.099	0.000130392966738285	"11"
"SUSD3"	"SUSD3"	4.78292409008492e-09	0.51387995166241	0.193	0.091	0.000135337620053043	"11"
"FOXN3"	"FOXN3"	5.15444565218502e-09	0.510037114389859	0.204	0.098	0.000145850194174227	"11"
"MRPL52"	"MRPL52"	5.3296347150549e-09	0.419413842776785	0.307	0.17	0.000150807343897193	"11"
"SREBF2"	"SREBF2"	6.4378074058024e-09	0.255045098648667	0.113	0.041	0.000182164198354585	"11"
"NDUFV1"	"NDUFV1"	6.44778789565112e-09	0.405825685768646	0.193	0.091	0.000182446606295344	"11"
"MDM4.2"	"MDM4"	6.53461424680472e-09	0.607213674330947	0.398	0.253	0.000184903444727586	"11"
"DAPP1"	"DAPP1"	6.68227895177353e-09	0.501159792563659	0.285	0.158	0.000189081765219384	"11"
"UBR5"	"UBR5"	7.15164421010222e-09	0.379098828751689	0.172	0.077	0.000202362924569052	"11"
"FXYD5.2"	"FXYD5"	7.20287705350494e-09	-0.509727759198865	0.358	0.537	0.000203812609105976	"11"
"TMED9.1"	"TMED9"	7.66216616999382e-09	0.486300347741962	0.296	0.163	0.000216808653946145	"11"
"NDUFA1.1"	"NDUFA1"	7.86975968573775e-09	0.504404649824892	0.467	0.307	0.000222682720067635	"11"
"FCMR.2"	"FCMR"	7.95513832071936e-09	-0.615964454240555	0.157	0.319	0.000225098593923075	"11"
"NDUFAB1.1"	"NDUFAB1"	8.4900927247673e-09	0.417536699392851	0.274	0.148	0.000240235663740016	"11"
"MT-ND5.1"	"MT-ND5"	9.39371121805393e-09	-0.425243576695073	0.661	0.754	0.000265804452626054	"11"
"TIMM8B"	"TIMM8B"	9.76237394748231e-09	0.305408088595906	0.157	0.068	0.000276236133217959	"11"
"PLP2.3"	"PLP2"	1.00250308465274e-08	-0.486387846775567	0.172	0.342	0.00028366827283334	"11"
"AHSA1"	"AHSA1"	1.00380540741333e-08	0.356003031409941	0.193	0.092	0.000284036778081677	"11"
"GSTP1.1"	"GSTP1"	1.02893887617811e-08	0.536079134599382	0.423	0.275	0.000291148544403357	"11"
"MOB3A"	"MOB3A"	1.11594120186349e-08	0.372962589643276	0.175	0.079	0.000315766722479293	"11"
"ITGB2-AS1.1"	"ITGB2-AS1"	1.11832828687404e-08	0.453996279381117	0.131	0.053	0.000316442172053878	"11"
"PLCG2.2"	"PLCG2"	1.1781396318322e-08	0.439616406823991	0.255	0.138	0.00033336639022324	"11"
"CD37.4"	"CD37"	1.20276979825736e-08	0.401354713485667	0.891	0.854	0.000340335742114903	"11"
"SNX22"	"SNX22"	1.23595645794672e-08	0.423209562404481	0.142	0.059	0.000349726239340604	"11"
"C14orf2.1"	"C14orf2"	1.24732752853625e-08	0.461158265577534	0.551	0.393	0.000352943797474618	"11"
"ADGRE5.3"	"ADGRE5"	1.29813238164295e-08	-0.741025797967127	0.077	0.212	0.00036731953870969	"11"
"EIF2D"	"EIF2D"	1.3117864852838e-08	0.269855058760339	0.128	0.051	0.000371183103875904	"11"
"COMMD4"	"COMMD4"	1.33889277051624e-08	0.33745541627941	0.131	0.053	0.000378853098345276	"11"
"CLEC2D.5"	"CLEC2D"	1.43379403646106e-08	0.455642336759753	0.369	0.225	0.000405706360557022	"11"
"TSPAN13.4"	"TSPAN13"	1.45965566442245e-08	0.306972601467597	0.248	0.127	0.000413024166804977	"11"
"MX1.1"	"MX1"	1.47951101291798e-08	0.572593555160505	0.219	0.114	0.000418642436215271	"11"
"TUBA1A.1"	"TUBA1A"	1.5794362355651e-08	-0.669907707281261	0.106	0.252	0.000446917277215501	"11"
"GDI2"	"GDI2"	1.64231910553065e-08	0.538871398614002	0.478	0.333	0.000464710614100953	"11"
"PARK7.2"	"PARK7"	1.646727417147e-08	0.430731074678425	0.511	0.355	0.000465957989955914	"11"
"VPS37B.4"	"VPS37B"	1.84545267897338e-08	-0.646159644900575	0.066	0.202	0.000522189290042306	"11"
"IFITM2"	"IFITM2"	1.9410345404803e-08	-0.595089009002541	0.281	0.447	0.000549235133574306	"11"
"FOS.7"	"FOS"	1.99896713890456e-08	-0.712797114479559	0.372	0.519	0.000565627741624433	"11"
"HMGN2"	"HMGN2"	2.27540321114688e-08	0.691573076468486	0.602	0.469	0.000643848092626121	"11"
"FAM208B"	"FAM208B"	2.30185248475992e-08	0.396554383548255	0.135	0.057	0.000651332179087666	"11"
"CAPN1"	"CAPN1"	2.30306380499742e-08	0.436822141893968	0.186	0.09	0.000651674934262069	"11"
"RPL7A.1"	"RPL7A"	2.34316078547882e-08	-0.280839942153476	0.956	0.954	0.000663020775859087	"11"
"COMMD10"	"COMMD10"	2.45356346632008e-08	0.333511057164835	0.164	0.074	0.00069426031842993	"11"
"ATPIF1.1"	"ATPIF1"	2.50673364263798e-08	0.5630471930513	0.449	0.315	0.000709305351520842	"11"
"PPP1R15A.4"	"PPP1R15A"	2.66003394760936e-08	-0.592987255341564	0.321	0.483	0.000752683205815546	"11"
"FBXO7"	"FBXO7"	2.86728726122136e-08	0.354565594353701	0.201	0.099	0.000811327603435197	"11"
"MALT1"	"MALT1"	3.08461352261105e-08	0.470804169294328	0.179	0.087	0.000872822242358022	"11"
"AL928768.3.5"	"AL928768.3"	3.28901207082637e-08	-0.975993552733394	0.142	0.287	0.000930658855561029	"11"
"MYL6B"	"MYL6B"	3.49183796551683e-08	0.300638392612576	0.109	0.042	0.000988050470722642	"11"
"EEF1A1.2"	"EEF1A1"	4.29316631160568e-19	-0.687874660799126	0.99	0.996	1.21479433953194e-14	"12"
"RPL41.3"	"RPL41"	1.0129760404272e-18	0.795611613027005	0.99	0.98	2.86631700399281e-14	"12"
"HLA-B.4"	"HLA-B"	9.06101176168737e-18	-0.925842013910998	0.747	0.959	2.56390388808706e-13	"12"
"RPS29.2"	"RPS29"	3.95708450754562e-15	0.628330697376737	1	0.967	1.11969663225511e-10	"12"
"MALAT1.4"	"MALAT1"	4.79513043067853e-15	0.488028747808606	1	0.995	1.3568301066648e-10	"12"
"RPS27.2"	"RPS27"	9.11485749928943e-15	0.470348103561437	1	0.998	2.57914007799894e-10	"12"
"RPL34.3"	"RPL34"	4.97747794112636e-13	0.450974105410567	1	0.996	1.40842715822112e-08	"12"
"RPL7A.2"	"RPL7A"	8.65774446596535e-13	-0.701245075374573	0.798	0.955	2.44979537408956e-08	"12"
"GNB2L1.1"	"GNB2L1"	4.28351727509068e-11	-0.584406605113894	0.798	0.949	1.21206404815966e-06	"12"
"HLA-DQB1.6"	"HLA-DQB1"	6.28955771493724e-11	-0.940856654304172	0.535	0.857	1.77969325101864e-06	"12"
"HLA-A.6"	"HLA-A"	7.05219721925877e-11	-0.706588263146562	0.717	0.931	1.99548972516146e-06	"12"
