"gene"	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"
"PCSK7"	9.72454728332784e-13	0.383321761835698	0.442	0.249	2.75165789929045e-08	"13"
"PRMT2"	1.01706846732874e-12	0.271777539618472	0.229	0.099	2.8778969351534e-08	"13"
"MAD1L1"	1.14462199944899e-12	0.337582909399681	0.157	0.059	3.23882240964086e-08	"13"
"EEA1"	1.19332471763367e-12	0.321140499956612	0.185	0.074	3.37663162101624e-08	"13"
"GLRX3"	1.19480644055619e-12	0.255156484996254	0.213	0.091	3.38082430419778e-08	"13"
"RPL36"	1.20744059378997e-12	-0.320777291551734	0.969	0.969	3.41657390418809e-08	"13"
"HLA-DOA"	1.26821465702233e-12	0.309342786826345	0.245	0.108	3.58854019351039e-08	"13"
"EIF2AK2"	1.28558444977557e-12	0.430541288574067	0.248	0.116	3.63768975908495e-08	"13"
"HLA-E"	1.3068477488257e-12	0.304930137958529	0.95	0.863	3.6978563900772e-08	"13"
"DECR1"	1.36864640005615e-12	0.391668378808255	0.238	0.108	3.87272185359889e-08	"13"
"PTPN2"	1.39049567657017e-12	0.319546694777037	0.273	0.127	3.93454656642296e-08	"13"
"EIF5"	1.39743940299439e-12	0.385761788037213	0.53	0.326	3.95419453471291e-08	"13"
"EIF6"	1.57397387942545e-12	0.344073934103081	0.276	0.132	4.45371648922227e-08	"13"
"ZBTB8OS"	1.60166091445374e-12	0.334668645669658	0.229	0.102	4.53205972353829e-08	"13"
"RHOG"	1.6099425058546e-12	0.359089517943707	0.354	0.185	4.55549331456617e-08	"13"
"SLBP"	1.66010360653268e-12	0.399813720770779	0.279	0.135	4.69742916504487e-08	"13"
"TFRC"	1.73257276073977e-12	0.357118770367305	0.179	0.072	4.90248788378925e-08	"13"
"TMEM50A"	1.79060903609784e-12	0.320885730393298	0.326	0.165	5.06670732854246e-08	"13"
"ARF5"	1.81671635495037e-12	0.254545868342255	0.245	0.109	5.14058059796758e-08	"13"
"NDUFS5"	2.09523150685592e-12	0.455969835826622	0.508	0.318	5.9286670717995e-08	"13"
"ATP6V1D"	2.13388537108708e-12	0.260233541913316	0.154	0.057	6.03804204602801e-08	"13"
"PKIG"	2.14307784273855e-12	0.392514719670433	0.392	0.216	6.06405306381299e-08	"13"
"NUDT14"	2.15792324123475e-12	0.259514490371923	0.119	0.039	6.10605960339785e-08	"13"
"LPIN1"	2.20953685844485e-12	0.353414395831432	0.404	0.22	6.25210549465556e-08	"13"
"ACO2"	2.29031786509022e-12	0.300522654695152	0.216	0.094	6.48068343105928e-08	"13"
"WIPI2"	2.50390965386304e-12	0.307451554229139	0.176	0.07	7.08506275657086e-08	"13"
"MDH1"	2.56962441835146e-12	0.386823414750804	0.313	0.159	7.27100925416731e-08	"13"
"NDUFS6"	2.57218270483367e-12	0.33211992721731	0.307	0.152	7.27824818159735e-08	"13"
"NLRC5"	2.67708616282149e-12	0.266249076678403	0.182	0.074	7.57508300631968e-08	"13"
"MAGOH"	2.69290683721312e-12	0.3662418627721	0.276	0.132	7.61984918657825e-08	"13"
"MYH9"	2.75999019818513e-12	0.336621405234957	0.317	0.158	7.80966826478465e-08	"13"
"C9orf16"	2.79075295672022e-12	0.37527332531829	0.498	0.299	7.89671456633553e-08	"13"
"AP2M1"	2.8196795464988e-12	0.299298453014412	0.317	0.159	7.97856524477299e-08	"13"
"TIMM13"	2.84150612915266e-12	0.302545308639654	0.226	0.099	8.04032574305036e-08	"13"
"GPR183"	3.04612446316047e-12	0.448058632549167	0.815	0.629	8.61931378095886e-08	"13"
"RPLP0"	3.23398826921381e-12	-0.373994876097126	0.922	0.923	9.15089320656738e-08	"13"
"AKIRIN2"	3.29097245227649e-12	0.315272851260628	0.285	0.138	9.31213565096155e-08	"13"
"APOBEC3C"	3.37571418364058e-12	0.345709247376876	0.32	0.159	9.55192085402938e-08	"13"
"PHPT1"	3.43789416356432e-12	0.313967977406466	0.27	0.127	9.7278653252216e-08	"13"
"CARD16"	3.4820260468593e-12	0.293316860155992	0.219	0.096	9.85274090219308e-08	"13"
"EMC3"	3.5309443102743e-12	0.275660173517556	0.223	0.098	9.99116002035217e-08	"13"
"PTPN22"	3.77136263179429e-12	0.281604054937265	0.169	0.067	1.06714477029251e-07	"13"
"DIAPH1"	3.80621090967568e-12	0.255779540875174	0.179	0.072	1.07700543900183e-07	"13"
"CLTA"	4.04630299990335e-12	0.338750842010601	0.31	0.156	1.14494189685265e-07	"13"
"RPL24"	4.05072353647671e-12	-0.336084225693773	0.95	0.941	1.14619273188145e-07	"13"
"RARRES3"	4.07353813523882e-12	0.251103676511539	0.295	0.143	1.15264835074718e-07	"13"
"COL4A3BP"	4.16373454535882e-12	0.251400998923463	0.141	0.051	1.17817032695473e-07	"13"
"BID"	4.21284427138429e-12	0.348514067742433	0.125	0.043	1.1920664150309e-07	"13"
"SERBP1"	4.23329726355574e-12	0.41851703184765	0.517	0.324	1.19785379369573e-07	"13"
"DYNLRB1"	4.35022663213691e-12	0.381640493575232	0.357	0.193	1.23094012782946e-07	"13"
"ANAPC11"	4.38260482361524e-12	0.291477954057777	0.326	0.165	1.24010186089017e-07	"13"
"WDR26"	4.51516691493086e-12	0.292393101516092	0.147	0.055	1.27761163024884e-07	"13"
"NRBP1"	4.80212559445388e-12	0.2877280665671	0.179	0.072	1.35880945820667e-07	"13"
"PSMB1"	4.82378105976319e-12	0.37070262735574	0.505	0.308	1.36493708867059e-07	"13"
"CXCR4"	4.87811168931802e-12	-0.449457829969849	0.944	0.94	1.38031048360943e-07	"13"
"SUMO1"	4.90446071839731e-12	0.35586574342322	0.486	0.286	1.3877662048777e-07	"13"
"MSN"	4.93648512749229e-12	0.341522520471034	0.429	0.24	1.39682783167522e-07	"13"
"APOBEC3G"	5.10163251190448e-12	0.423702535681114	0.279	0.139	1.44355793556849e-07	"13"
"PXK"	5.15740099824044e-12	0.290071703621881	0.188	0.078	1.45933818646211e-07	"13"
"SH3BP5"	5.25318646841711e-12	0.372291519371336	0.342	0.179	1.48644164310331e-07	"13"
"GNG2"	5.27700884374965e-12	0.283145022915264	0.169	0.067	1.4931824224274e-07	"13"
"FCGR2B"	5.39104294579782e-12	0.324494427153833	0.304	0.153	1.52544951194295e-07	"13"
"DNMT1"	5.62588081073803e-12	0.293828412163789	0.169	0.066	1.59189923420643e-07	"13"
"POLR2G"	5.90528150416728e-12	0.264656460566755	0.307	0.154	1.67095845441917e-07	"13"
"RPS29"	6.02788823185766e-12	-0.41357153875	0.956	0.966	1.70565125408644e-07	"13"
"MGMT"	6.09842827657859e-12	0.285555239556281	0.317	0.16	1.72561126514068e-07	"13"
"LRRK2"	6.29507573031983e-12	0.255099530882735	0.172	0.069	1.7812546286513e-07	"13"
"SYNGR2"	7.04714758560292e-12	0.374338048071931	0.574	0.352	1.9940608808222e-07	"13"
"UQCRFS1"	7.12624542407136e-12	0.348893751546715	0.307	0.158	2.01644240519523e-07	"13"
"C11orf31"	7.17726849732486e-12	0.420394229296368	0.555	0.347	2.03087989400304e-07	"13"
"LRRFIP1"	7.20763930651329e-12	0.366362614950285	0.52	0.321	2.039473618171e-07	"13"
"RAB2A"	7.24397085197967e-12	0.284159494446814	0.307	0.153	2.04975399227617e-07	"13"
"CD47"	7.62518243776269e-12	0.290857121388704	0.458	0.258	2.15762162258933e-07	"13"
"GNAI3"	7.65960399959805e-12	0.348997029227154	0.235	0.109	2.16736154772626e-07	"13"
"DDAH2"	7.85908289308271e-12	0.342218236940918	0.292	0.146	2.22380609542668e-07	"13"
"BATF"	8.13519606880224e-12	0.284541258774868	0.107	0.034	2.30193507962828e-07	"13"
"ATP5J2"	8.59001371546675e-12	0.371637544443257	0.448	0.261	2.43063028092847e-07	"13"
"TNIP1"	8.90216115806256e-12	0.353003771506296	0.245	0.114	2.51895552128538e-07	"13"
"STK38L"	8.90272619858212e-12	0.316183745769901	0.103	0.033	2.5191154051508e-07	"13"
"SNX5"	8.98451360294325e-12	0.324349167632804	0.295	0.148	2.54225796908882e-07	"13"
"EIF4A3"	9.01032425650829e-12	0.418201965174898	0.254	0.122	2.54956135162159e-07	"13"
"HSH2D"	9.02720277497583e-12	0.328930110199204	0.317	0.161	2.55433729720716e-07	"13"
"NFKB1"	9.32002544677673e-12	0.356787927574246	0.154	0.06	2.63719440041994e-07	"13"
"MYCBP2"	9.37949608608158e-12	0.294221523873185	0.517	0.307	2.65402221251764e-07	"13"
"CIB1"	1.08495744906895e-11	0.484756019420636	0.618	0.409	3.06999559788549e-07	"13"
"FAM219B"	1.18660715693755e-11	0.254099240188206	0.122	0.042	3.35762361127049e-07	"13"
"GPCPD1"	1.19657585623703e-11	0.253542657187199	0.191	0.081	3.38583104280829e-07	"13"
"PSMD8"	1.2249503063109e-11	0.302966995741345	0.367	0.195	3.46611938673731e-07	"13"
"DDT"	1.28941779308145e-11	0.291231925384093	0.433	0.241	3.64853658730327e-07	"13"
"EVI2A"	1.3603044746472e-11	0.325128855690903	0.376	0.201	3.84911754146171e-07	"13"
"HNRNPA3"	1.36297969894004e-11	0.340934790040553	0.605	0.395	3.85668735612073e-07	"13"
"SOCS3"	1.42977147056385e-11	0.497153500878151	0.282	0.144	4.04568135310747e-07	"13"
"ZDHHC21"	1.48258770556293e-11	0.327981150553441	0.21	0.093	4.19513017166088e-07	"13"
"MT-ND3"	1.48503164460434e-11	-0.399261992100678	0.909	0.924	4.20204554157244e-07	"13"
"SLC15A4"	1.51244444335278e-11	0.302985256698947	0.144	0.054	4.27961279691103e-07	"13"
"RPL37A"	1.57749988823429e-11	-0.295089908726718	0.966	0.956	4.46369368374775e-07	"13"
"CXXC1"	1.62638389846388e-11	0.256774985048289	0.116	0.039	4.60201587909341e-07	"13"
"MT-CYB"	1.69694195105651e-11	-0.40249848476454	0.953	0.968	4.80166694470951e-07	"13"
"MALT1"	1.80552746738926e-11	0.307988565180085	0.188	0.079	5.10892052172466e-07	"13"
"AP1S2"	1.81548243668463e-11	0.375960105245534	0.317	0.167	5.13708910284284e-07	"13"
"PSMC3"	1.83654040005085e-11	0.313167608366423	0.194	0.084	5.19667471598389e-07	"13"
"RPL29"	1.86777303904635e-11	-0.26719017139796	0.978	0.971	5.28505059128554e-07	"13"
"YWHAE"	1.87580209683504e-11	0.28465468777602	0.317	0.162	5.30776961320444e-07	"13"
"PSMA7"	1.99003103350678e-11	0.427140800218859	0.571	0.364	5.63099181241077e-07	"13"
"FDFT1"	2.00659400589326e-11	0.335798455453485	0.235	0.109	5.67785839907556e-07	"13"
"FTH1"	2.01851130397144e-11	0.278826743730496	0.991	0.978	5.7115795857176e-07	"13"
"RAC1"	2.12089096527506e-11	0.276593564856611	0.379	0.206	6.00127307534232e-07	"13"
"ZFAND5"	2.26013068794394e-11	0.381000434506049	0.31	0.163	6.39526579460619e-07	"13"
"PSMA2"	2.42307917506726e-11	0.2930191099417	0.276	0.136	6.85634483377033e-07	"13"
"ATP6V1E1"	2.43048842205179e-11	0.310716410272542	0.263	0.127	6.87731003903776e-07	"13"
"CD63"	2.51785687259926e-11	0.390246047581029	0.42	0.244	7.12452780670686e-07	"13"
"RABAC1"	2.55399169761461e-11	0.282728409980071	0.376	0.204	7.2267749075703e-07	"13"
"ECH1"	2.76379331773425e-11	0.28181083787675	0.423	0.244	7.82042957186082e-07	"13"
"YWHAB"	2.81673147972524e-11	0.356245990953216	0.599	0.39	7.97022339503055e-07	"13"
"SKAP2"	3.19602974362312e-11	0.354871534059511	0.357	0.194	9.04348576255597e-07	"13"
"SELK"	3.27752948371906e-11	0.391842053821659	0.476	0.289	9.27409742713144e-07	"13"
"SCIMP"	3.5472538509376e-11	0.273685686366898	0.382	0.21	1.0037309496613e-06	"13"
"RAN"	3.79837658397364e-11	0.380045362358187	0.621	0.415	1.07478863820118e-06	"13"
"TSC22D2"	3.87584693652361e-11	0.288654722207094	0.147	0.058	1.09670964915872e-06	"13"
"USP8"	3.98320797246449e-11	0.356918608000562	0.304	0.159	1.12708852788855e-06	"13"
"EIF3A"	4.09280044450407e-11	0.384129516122994	0.401	0.231	1.15809881377687e-06	"13"
"SEPT6"	4.12400632198118e-11	0.327041396271468	0.545	0.341	1.16692882886779e-06	"13"
"ALDOA"	4.21276174645754e-11	0.444115810104001	0.677	0.473	1.19204306377762e-06	"13"
"UBALD2"	4.33232039921925e-11	0.301470051940255	0.207	0.093	1.22587338016308e-06	"13"
"TAOK3"	4.33460203218817e-11	0.347526345591881	0.332	0.177	1.22651899102796e-06	"13"
"ORMDL1"	4.42497368730034e-11	0.309221261722257	0.342	0.184	1.2520905545585e-06	"13"
"SNX9"	4.60959407797967e-11	0.274148515311875	0.216	0.099	1.30433074030513e-06	"13"
"RPL37"	4.63115248214312e-11	-0.286700259293719	0.966	0.969	1.31043090634722e-06	"13"
"ETHE1"	4.98288065129674e-11	0.288952245842355	0.172	0.072	1.40995590909093e-06	"13"
"LGALS1"	5.22479934107869e-11	0.650218147325058	0.486	0.319	1.47840922155163e-06	"13"
"ATP5J"	5.25304691770316e-11	0.324265632317916	0.473	0.281	1.48640215583328e-06	"13"
"FKBP1A"	5.38367133328514e-11	0.30250734111331	0.342	0.183	1.52336364046636e-06	"13"
"COA6"	5.56893089267329e-11	0.257459801939122	0.138	0.053	1.57578468539083e-06	"13"
"ATP5B"	6.02234622964313e-11	0.395014833982384	0.458	0.273	1.70408308913982e-06	"13"
"MRPL51"	6.04462030063292e-11	0.26525441856513	0.307	0.158	1.71038576026709e-06	"13"
"EML4"	6.08555053940944e-11	0.329779163376657	0.392	0.223	1.7219673806313e-06	"13"
"HMGA1"	6.11599570558928e-11	0.346046320927349	0.313	0.166	1.73058214485354e-06	"13"
"ADAM19"	6.11879349792277e-11	0.276155865662099	0.219	0.1	1.73137380817223e-06	"13"
"SYNGR1"	6.39908480512257e-11	0.34163386465904	0.166	0.069	1.81068503645748e-06	"13"
"SFPQ"	6.40445880748171e-11	0.339530192460798	0.448	0.27	1.81220566416502e-06	"13"
"SP140"	6.47392370648222e-11	0.411335632543339	0.445	0.275	1.83186145198621e-06	"13"
"PPP4C"	6.59026504560754e-11	0.286274552451164	0.298	0.154	1.86478139730511e-06	"13"
"TRAPPC3"	7.07757499226634e-11	0.254981456209415	0.201	0.089	2.00267061981169e-06	"13"
"NAP1L1"	7.08630096811411e-11	-0.58388411971016	0.683	0.718	2.00513972193757e-06	"13"
"CCDC69"	7.34013408914079e-11	0.293414828887027	0.194	0.086	2.07696434186328e-06	"13"
"NACA"	7.41010586394269e-11	-0.368523351196655	0.912	0.906	2.09676355526122e-06	"13"
"PGLS"	7.44164003842161e-11	0.258477340791489	0.317	0.164	2.10568646527178e-06	"13"
"PARP1"	7.44334949989802e-11	0.391153612755178	0.489	0.303	2.10617017449114e-06	"13"
"FGD2"	7.48632757257148e-11	0.286897598820363	0.232	0.109	2.11833124993483e-06	"13"
"AES"	7.64938541793644e-11	0.301660180583131	0.298	0.154	2.1644700978593e-06	"13"
"RBBP4"	7.83471807963927e-11	0.291091560556522	0.295	0.148	2.21691182781473e-06	"13"
"SEPW1"	8.81623538258421e-11	0.25991305890947	0.295	0.15	2.49464196385603e-06	"13"
"KDM4B"	1.00151846115859e-10	0.251414955942913	0.179	0.076	2.83389663769433e-06	"13"
"SDF2"	1.0039285887874e-10	0.258855169572158	0.201	0.09	2.84071633483283e-06	"13"
"PRKAR1A"	1.01908175944734e-10	0.381016753502248	0.345	0.191	2.8835937465322e-06	"13"
"MCM5"	1.02963095432611e-10	0.255413919273787	0.223	0.104	2.91344374836115e-06	"13"
"ARPC5L"	1.07837439233926e-10	0.353479107298368	0.361	0.205	3.05136818056316e-06	"13"
"CTD-3252C9.4"	1.18474710266173e-10	0.426780312588866	0.361	0.199	3.35236040169162e-06	"13"
"PSMB3"	1.29316816752984e-10	0.387200016962444	0.429	0.259	3.65914864684244e-06	"13"
"RER1"	1.31045152295428e-10	0.268053437270461	0.266	0.132	3.70805362935142e-06	"13"
"RBX1"	1.39818091714184e-10	0.361721263308323	0.417	0.243	3.95629272314454e-06	"13"
"CALM1"	1.51366978284562e-10	0.331555404958982	0.699	0.492	4.28308001753998e-06	"13"
"UCP2"	1.52390017243351e-10	0.382704854407343	0.464	0.293	4.31202792791787e-06	"13"
"SNX1"	1.57127380452153e-10	0.27331866642509	0.144	0.057	4.44607635727412e-06	"13"
"UBE2D2"	1.64221177951355e-10	0.316787853257295	0.574	0.371	4.64680245131154e-06	"13"
"ITPA"	1.84113934084126e-10	0.281551120119876	0.185	0.081	5.20968787884444e-06	"13"
"MRPL44"	1.84286698328502e-10	0.293847047508955	0.147	0.06	5.21457641590328e-06	"13"
"RPL41"	1.89604711499698e-10	-0.418569222436417	0.981	0.979	5.36505491659547e-06	"13"
"PRKD2"	1.89948073780379e-10	0.340706975964571	0.191	0.087	5.3747706956896e-06	"13"
"COA3"	1.90008304029e-10	0.297479735105398	0.172	0.074	5.37647497080457e-06	"13"
"REST"	1.90654759655627e-10	0.316437069455136	0.213	0.1	5.39476707921563e-06	"13"
"C19orf43"	1.92764319178572e-10	0.387583521761428	0.646	0.459	5.45445917547686e-06	"13"
"GNG5"	1.94485383308218e-10	0.358694939418799	0.404	0.241	5.50315840608933e-06	"13"
"LMNA"	2.03498243366126e-10	0.426432712821422	0.216	0.103	5.75818629428792e-06	"13"
"VAMP8"	2.09124644127467e-10	0.340924211330795	0.47	0.288	5.9173909302308e-06	"13"
"HIGD2A"	2.37606388975361e-10	0.316881800409424	0.608	0.401	6.72331038244681e-06	"13"
"WEE1"	2.48645504481655e-10	0.289296303078739	0.172	0.074	7.0356731948129e-06	"13"
"IFITM1"	2.48845555150217e-10	0.327871516018304	0.141	0.057	7.04133382853055e-06	"13"
"IQGAP1"	2.70040909089557e-10	0.281849073169689	0.329	0.179	7.64107756359811e-06	"13"
"MAT2A"	2.70053754636338e-10	0.36550921270406	0.226	0.11	7.64144104118983e-06	"13"
"FAM50A"	2.91614968881543e-10	0.25084386625406	0.169	0.072	8.25153715947215e-06	"13"
"PARP15"	2.96997507876617e-10	0.286018497783084	0.216	0.102	8.40384148287676e-06	"13"
"NDUFA2"	3.0374729105041e-10	0.279435199827006	0.382	0.214	8.5948333475624e-06	"13"
"DDIT3"	3.18663522741133e-10	0.440346149059601	0.235	0.116	9.0169030394831e-06	"13"
"CHD4"	3.18997626195891e-10	0.294830239945678	0.219	0.104	9.02635683083893e-06	"13"
"FAM122B"	3.19888097961483e-10	0.255531219344188	0.122	0.046	9.05155361991813e-06	"13"
"RNASET2"	3.2336970351359e-10	0.311511159941071	0.677	0.471	9.15006913062054e-06	"13"
"HEXA"	3.24182317170669e-10	0.334857391044035	0.216	0.103	9.17306284666125e-06	"13"
"CARHSP1"	3.2605298565193e-10	0.275036063267056	0.191	0.087	9.22599528200703e-06	"13"
"DUSP1"	3.26218813671542e-10	-0.544889629146758	0.787	0.804	9.23068755164996e-06	"13"
"TIMM8B"	3.48957840856439e-10	0.26357824031856	0.16	0.066	9.87411106487378e-06	"13"
"STXBP2"	3.51629944355853e-10	0.253941063996825	0.194	0.088	9.94972090549322e-06	"13"
"CD22"	3.68581606920114e-10	0.380374681386304	0.392	0.228	1.04293851494115e-05	"13"
"SPI1"	3.8112143083635e-10	0.252129524116615	0.235	0.114	1.07842120069454e-05	"13"
"ZNF207"	3.85011299758947e-10	0.334209110834073	0.408	0.237	1.08942797379792e-05	"13"
"PDIA3"	3.85630330527998e-10	0.347696278288657	0.414	0.246	1.09117958326202e-05	"13"
"MARCKSL1"	4.08586798898114e-10	-0.494990798724368	0.103	0.255	1.1561372061621e-05	"13"
"EEF2"	4.16820777545145e-10	-0.433312842897551	0.79	0.82	1.17943607214174e-05	"13"
"CCDC85B"	4.43390873085121e-10	0.331714010194856	0.376	0.218	1.25461881448166e-05	"13"
"RALBP1"	4.56929620808329e-10	0.272783976823115	0.179	0.079	1.29292805503925e-05	"13"
"RBM38"	4.76880677997943e-10	0.32505891363516	0.204	0.097	1.34938156646298e-05	"13"
"ATP1B3"	5.40447961823031e-10	0.309446042574374	0.292	0.154	1.52925155277445e-05	"13"
"HSP90AB1"	5.48034857179175e-10	0.447432578644288	0.837	0.685	1.55071943187419e-05	"13"
"UBE2K"	5.63535441641607e-10	0.271631140276055	0.204	0.095	1.59457988566909e-05	"13"
"CCDC12"	5.70998428383933e-10	0.282902892729192	0.411	0.243	1.61569715295518e-05	"13"
"EXOSC7"	5.72827610079664e-10	0.275590297556502	0.135	0.053	1.62087300548142e-05	"13"
"PSMB4"	5.78379753341168e-10	0.35403773221174	0.266	0.139	1.63658335005417e-05	"13"
"RPL4"	5.93668315660564e-10	-0.340146264522778	0.906	0.921	1.67984386599313e-05	"13"
"IL2RG"	5.94197332675103e-10	0.329375512770526	0.458	0.276	1.68134077253747e-05	"13"
"GSDMD"	6.00570998293141e-10	0.345052878899701	0.248	0.125	1.69937569677027e-05	"13"
"USP36"	6.09638256804301e-10	0.30220071852018	0.141	0.057	1.72503241145345e-05	"13"
"GMFG"	6.38191847206903e-10	0.319089177223385	0.545	0.353	1.80582765085665e-05	"13"
"TAX1BP1"	6.61518573450212e-10	0.298187253854758	0.395	0.23	1.87183295543472e-05	"13"
"MGEA5"	6.76051291916761e-10	0.253083769018533	0.483	0.288	1.91295473560767e-05	"13"
"CUEDC2"	7.07277691506547e-10	0.294749098639613	0.16	0.068	2.00131295588693e-05	"13"
"DENR"	7.13813006037646e-10	0.301395371968437	0.219	0.106	2.01980528188412e-05	"13"
"PDS5A"	7.22160374392084e-10	0.289509691067661	0.176	0.078	2.04342499537984e-05	"13"
"TAGLN2"	7.35984361692057e-10	0.387443386605829	0.618	0.423	2.08254134984384e-05	"13"
"LDHA"	7.36472660183686e-10	0.356935206778466	0.386	0.228	2.08392303925576e-05	"13"
"CNN2"	7.47894502658089e-10	0.338234343435001	0.304	0.163	2.11624228472133e-05	"13"
"AKAP13"	8.65915386290245e-10	0.340373962403972	0.458	0.281	2.45019417704688e-05	"13"
"ANKRD44"	8.94775389966914e-10	0.28843813817586	0.498	0.313	2.53185644345038e-05	"13"
"THEMIS2"	9.52692928224991e-10	0.25804362929171	0.37	0.208	2.69573990970543e-05	"13"
"ZNF655"	9.64343334862639e-10	0.260922469994342	0.21	0.1	2.72870590032732e-05	"13"
"CBX3"	1.00179914962754e-09	0.289683806004669	0.354	0.198	2.83469087378608e-05	"13"
"EPS15"	1.02094885528483e-09	0.264627387767294	0.282	0.147	2.88887688091395e-05	"13"
"KYNU"	1.03233987438582e-09	0.276816348612163	0.213	0.102	2.92110890856212e-05	"13"
"IFT57"	1.18242149609845e-09	0.33929488336756	0.382	0.228	3.34577986536018e-05	"13"
"EIF5B"	1.23010238319132e-09	0.318734007098662	0.361	0.204	3.48069770347816e-05	"13"
"VPS28"	1.23882195314889e-09	0.306205484419534	0.458	0.278	3.50537059863009e-05	"13"
"MRPS6"	1.29546007489404e-09	0.254934194464206	0.226	0.11	3.66563382792016e-05	"13"
"CHCHD1"	1.30298587207439e-09	0.315187537078604	0.172	0.078	3.68692882362169e-05	"13"
"FTL"	1.43755856880475e-09	-0.318404774937516	0.978	0.971	4.06771572628992e-05	"13"
"RASSF5"	1.47590562659092e-09	0.265262984982395	0.213	0.103	4.17622256100166e-05	"13"
"NDUFB2"	1.53748946259745e-09	0.307264305458691	0.483	0.305	4.35048018336574e-05	"13"
"PARP14"	1.55898565787822e-09	0.294449839448967	0.423	0.255	4.4113058175322e-05	"13"
"CASP4"	1.57707915932372e-09	0.269876862331644	0.382	0.223	4.4625031892224e-05	"13"
"UBE3A"	1.58207687241046e-09	0.263310314177188	0.213	0.104	4.47664471817265e-05	"13"
"PTPRC"	1.60288380619249e-09	0.360982515055554	0.705	0.521	4.53552001800226e-05	"13"
"USMG5"	1.70476134219043e-09	0.323124126278866	0.508	0.315	4.82379269386203e-05	"13"
"ARPP19"	1.70804289962698e-09	0.278804161228567	0.279	0.148	4.8330781887845e-05	"13"
"PSMA4"	1.85419371074721e-09	0.303618618503755	0.332	0.186	5.24662652393031e-05	"13"
"PARN"	1.96774337540733e-09	0.277675648552326	0.116	0.044	5.56792665505258e-05	"13"
"PCBP1"	1.98190650421628e-09	0.338477102653743	0.495	0.316	5.60800264433038e-05	"13"
"DAAM1"	2.06712032781079e-09	0.313742025062294	0.232	0.117	5.8491236795734e-05	"13"
"COX17"	2.08946804586173e-09	0.2935644768494	0.398	0.237	5.91235878257035e-05	"13"
"LAGE3"	2.27253198029498e-09	0.261947966670759	0.176	0.079	6.43035649144268e-05	"13"
"SSR4"	2.38992055604956e-09	0.341850560982355	0.671	0.464	6.76251920539783e-05	"13"
"PFDN5"	2.519420421857e-09	-0.306091756546383	0.903	0.904	7.12895202568656e-05	"13"
"CDKN2D"	2.63646305623262e-09	0.279869584994436	0.157	0.069	7.46013586391583e-05	"13"
"YPEL5"	2.76851668395988e-09	0.365318908634347	0.608	0.421	7.83379480893287e-05	"13"
"GUK1"	2.78366637981518e-09	0.297236041367232	0.502	0.317	7.87666238832503e-05	"13"
